11432000,11435100,11446000,14710200,26109133,26109143,26127123,26137123,26153122,26205160,26303160,26315190,26319121,27150010,27150410,27151070,27213010,27243100,27250020,27250030,27250160,27350070,27350410,27363100,27415140,27416400,27445220,27450010,27450020,27450030,27450070,27450080,27450100,27451070,27550420,27550720,27550800,28310110,28311010,28340110,28340610,28350050,28355310,32103030,32103035,32105210,32105230,32105240,41203030,41221020,41311020,41311030,41311040,41812400,41812450,42401100,58150100,58150520,58151170,58151190,58151200,58151210,58151220,58151230,58156110,58160000,58162310,58163130,58163420,58164210,58200250,58404500,71601040,71704000,71801100,71803010,72125260,72125500,72202010,72202020,72307000,75146000,75147000,75148010,75403020,75403200,75418020,75418030,75418060,75439500,75440610,75608100,75657000,11111160,11320000,11320200,11321200,11350000,11350010,11350020,11350030,11370000,11511300,11511400,11513370,11513854,11519205,42403010,42404010,61210010,61210250,64100220,64101010,64104010,64104030,64104600,64124020,64132500,64133100,64134100,64201010,73105000,73105010,75132000,75200700,78101118,92510955,92550040,92550360,92550370,92550400,92582100,92611100,92613010,92613510,94220215,95106000,95110020,95312400,95312410
2.692969560623169,2.3398094177246094,2.427088737487793,2.9871952533721924,2.33284854888916,2.5885443687438965,2.5280494689941406,2.392404556274414,2.4354312419891357,2.4778409004211426,2.184049129486084,2.4225716590881348,2.5647215843200684,2.327043056488037,1.8826371431350708,2.542881727218628,2.7967605590820312,2.558586597442627,1.9484577178955078,2.4275765419006348,2.3824265003204346,2.0161964893341064,2.3577041625976562,2.278437376022339,2.929570198059082,3.066420078277588,2.0,2.669485092163086,2.671192169189453,2.4319441318511963,1.8970448970794678,2.3174855709075928,2.35156512260437,1.4921411275863647,2.8531572818756104,2.8885974884033203,2.459568500518799,2.074449300765991,2.6254940032958984,2.1128060817718506,2.6986451148986816,2.776071071624756,1.6439182758331299,2.2652854919433594,2.311781406402588,2.0,2.67600679397583,2.7733206748962402,2.558701515197754,1.9124079942703247,2.3488216400146484,3.0,2.3880996704101562,2.7246832847595215,2.396674633026123,2.0,2.33040714263916,2.3210787773132324,2.330326557159424,2.747408151626587,2.8600950241088867,2.447294235229492,2.5500283241271973,2.739175796508789,2.2161898612976074,2.4022505283355713,2.1579933166503906,2.712697744369507,2.4204537868499756,2.418379068374634,1.5527863502502441,2.4704723358154297,2.39259672164917,2.6711788177490234,3.064491033554077,2.482440710067749,2.0349578857421875,2.2759361267089844,2.2109808921813965,2.427295446395874,2.1764044761657715,2.363830327987671,2.7324891090393066,2.3939661979675293,2.343060255050659,2.461729049682617,2.0043556690216064,1.9202438592910767,2.756617784500122,2.7753701210021973,2.3268628120422363,2.7779102325439453,2.4690446853637695,2.7020130157470703,2.43795108795166,2.2441205978393555,2.683535575866699,2.249469041824341,2.7060985565185547,2.5779032707214355,2.609069347381592,2.597607135772705,2.7617626190185547,2.613323211669922,2.369232654571533,2.6044321060180664,2.797342300415039,2.3895070552825928,1.8431795835494995,2.628901481628418,1.9792143106460571,2.638655185699463,2.7259724140167236,2.7718467712402344,2.4188034534454346,2.3804407119750977,2.6188771724700928,2.5104715824127197,1.645026445388794,2.597898483276367,2.263855457305908,2.308894634246826,2.4346847534179688,2.6679396629333496,2.3872463703155518,2.857748031616211,2.2400951385498047,2.4731459617614746,1.9485032558441162,2.303316116333008,2.78460955619812,2.783446788787842,1.589948058128357,2.212843418121338,2.5614190101623535,2.478591203689575,2.311187267303467,2.323420286178589,2.541018009185791,2.3678455352783203
3.378472328186035,3.0377025604248047,3.1414666175842285,3.7018423080444336,3.024033784866333,3.3155758380889893,3.240635633468628,3.097557544708252,3.1498990058898926,3.191126823425293,2.8881516456604004,3.1288034915924072,3.2622570991516113,3.0299723148345947,2.5882339477539062,3.2401509284973145,3.5085091590881348,3.2781028747558594,2.6530590057373047,3.13358473777771,3.1020262241363525,2.6756198406219482,3.0718860626220703,2.9838027954101562,3.626326084136963,3.770413398742676,3.5520668029785156,3.3725674152374268,3.3869247436523438,3.1452183723449707,2.585101366043091,3.0031659603118896,3.0494961738586426,2.198914051055908,3.561161518096924,3.599663019180298,3.165949583053589,2.802885055541992,3.324458122253418,5.0,3.406059980392456,3.4906702041625977,2.3432810306549072,2.960355758666992,3.0081186294555664,3.2936487197875977,1.0,3.487920045852661,3.2526495456695557,2.6329240798950195,3.049863338470459,3.0338473320007324,3.096045732498169,3.4209752082824707,3.1059861183166504,3.1434764862060547,3.0633397102355957,3.0041041374206543,3.0594468116760254,3.445739269256592,3.570460796356201,3.159489154815674,3.2550137042999268,3.4367947578430176,2.9219489097595215,3.1110000610351562,2.8763935565948486,3.409860134124756,3.1355323791503906,3.1205670833587646,2.2400944232940674,3.1778388023376465,3.1073145866394043,3.373091697692871,3.7564926147460938,3.18109130859375,2.7320175170898438,2.9811348915100098,2.919578790664673,3.14467191696167,2.8658688068389893,3.072314739227295,3.4353466033935547,3.0876879692077637,3.0259523391723633,3.181708812713623,2.6771891117095947,2.620957374572754,3.4563851356506348,3.4949326515197754,3.0348753929138184,3.4720048904418945,3.171487331390381,3.4041686058044434,3.1248421669006348,2.9528732299804688,3.4022929668426514,2.974181652069092,3.437577724456787,3.267202138900757,3.300307035446167,3.289977788925171,3.4379072189331055,3.3061208724975586,3.057150363922119,3.319164514541626,3.4879817962646484,4.0,2.5557312965393066,3.341050624847412,2.690168857574463,3.3526272773742676,3.441850185394287,3.4951672554016113,3.10693097114563,3.0909900665283203,3.321706771850586,3.2047934532165527,2.3477797508239746,3.306286573410034,2.977548837661743,3.008814811706543,4.0,3.3670003414154053,3.1007254123687744,3.566885471343994,2.9487342834472656,3.178981304168701,2.6484827995300293,3.0069680213928223,3.4837000370025635,3.4690263271331787,2.2596893310546875,2.9275083541870117,3.288370132446289,3.2023818492889404,3.008510112762451,3.0058553218841553,3.2515437602996826,3.0730888843536377
3.1532301902770996,2.8184454441070557,2.9087867736816406,3.47771954536438,2.809633493423462,3.072680950164795,3.0011918544769287,2.860877513885498,2.9211506843566895,2.958528518676758,2.6485018730163574,2.9021453857421875,3.0555057525634766,2.7996482849121094,2.358354330062866,3.020261526107788,3.270078659057617,3.0369672775268555,2.417741060256958,2.8965516090393066,3.0,2.4661741256713867,2.8381667137145996,2.752089500427246,3.4125051498413086,3.553645372390747,4.0,3.1469335556030273,3.157471179962158,2.9192910194396973,1.0,2.783013343811035,2.8183090686798096,1.9684730768203735,3.341968536376953,3.3739428520202637,2.937345504760742,2.5489444732666016,3.09505295753479,2.5798096656799316,5.0,3.252026081085205,2.1102049350738525,2.7310943603515625,2.774003505706787,1.0,3.16886305809021,3.2592272758483887,3.031450033187866,2.3763651847839355,2.8159778118133545,2.790012836456299,2.8713693618774414,3.1999216079711914,2.8718504905700684,2.920654296875,2.8158483505249023,2.784818649291992,2.805497407913208,3.229022741317749,3.331120491027832,2.9272732734680176,3.0345458984375,3.2063956260681152,1.0,2.87819766998291,2.642594814300537,3.1867222785949707,2.8867294788360596,4.0,2.0170180797576904,2.9431166648864746,2.8675997257232666,3.148925542831421,3.534802198410034,2.962128162384033,2.503704786300659,2.7566685676574707,2.6804168224334717,2.9046859741210938,2.646461009979248,2.843529224395752,3.2003488540649414,2.869865894317627,2.8132708072662354,2.9286084175109863,2.463540554046631,2.3693225383758545,3.225800037384033,3.2351441383361816,2.8104100227355957,3.248849391937256,2.9479832649230957,3.1825456619262695,2.91009259223938,2.7220494747161865,3.158466339111328,2.74210786819458,3.1900830268859863,3.064816474914551,2.0,3.0684094429016113,3.2262468338012695,5.0,2.8420352935791016,3.0841386318206787,3.267241954803467,2.8841562271118164,2.314484119415283,3.1084625720977783,2.4581174850463867,3.1255125999450684,3.208207130432129,3.265624523162842,2.890550374984741,2.8592653274536133,3.0987327098846436,2.988168239593506,2.103402614593506,3.0757193565368652,2.749293804168701,2.788804531097412,2.9092824459075928,3.143232822418213,2.856224298477173,3.3402132987976074,2.71614408493042,2.950946092605591,2.4189834594726562,2.7704977989196777,3.262174129486084,3.2575151920318604,2.0272393226623535,2.682772636413574,3.0282630920410156,2.957794666290283,2.78416109085083,2.7839388847351074,3.0279552936553955,2.8350534439086914
2.7635726928710938,2.440706491470337,2.519318103790283,3.084629535675049,2.4090793132781982,2.6812210083007812,2.627286195755005,2.484971761703491,2.52911114692688,2.582637071609497,2.2765398025512695,2.5132246017456055,2.6366782188415527,2.4119222164154053,1.9820903539657593,2.631068229675293,2.9027817249298096,5.0,2.03240704536438,3.0,2.469726085662842,2.0795531272888184,2.4599318504333496,2.375624179840088,3.010510206222534,3.17568302154541,2.9350461959838867,2.7569713592529297,3.0,2.5366642475128174,1.9844924211502075,2.392949104309082,2.4335479736328125,1.638512372970581,2.9523770809173584,2.9872560501098633,2.541862726211548,2.1641645431518555,2.711787700653076,2.2092764377593994,2.785940170288086,2.8603599071502686,1.7602078914642334,2.3443260192871094,2.400348424911499,2.670717239379883,2.776258945465088,2.8614261150360107,2.6380815505981445,2.0116279125213623,2.4292550086975098,2.410353183746338,2.484142541885376,2.7980875968933105,2.4799580574035645,2.548222541809082,2.4303503036499023,2.398515224456787,2.437793254852295,2.82316255569458,2.9572415351867676,2.538825511932373,2.637819766998291,2.8188929557800293,1.0,2.511880397796631,2.2798891067504883,2.802924871444702,2.5075981616973877,2.5168256759643555,1.6635067462921143,2.5713982582092285,2.5002236366271973,2.768336534500122,3.1525487899780273,2.557818651199341,2.108774423599243,2.3737502098083496,2.306891441345215,2.5361826419830322,2.260064125061035,2.45559024810791,2.8081560134887695,2.4733498096466064,2.408360719680786,2.5729756355285645,2.094057083129883,2.021470785140991,2.856691360473633,2.8825812339782715,2.42065691947937,2.8448758125305176,2.546569347381592,2.7851052284240723,2.5189409255981445,2.33364200592041,2.7739949226379395,2.344820022583008,2.8044145107269287,2.671788215637207,2.7085909843444824,2.675088405609131,2.828470230102539,2.6881844997406006,2.4390244483947754,2.700073003768921,2.8667540550231934,2.489764451980591,1.9439398050308228,2.716820240020752,2.0652620792388916,2.739889621734619,1.0,2.8661906719207764,2.503903865814209,2.4821410179138184,2.71696138381958,2.582737922668457,1.751707911491394,2.6926345825195312,2.364133358001709,2.396437883377075,2.530552625656128,2.7584805488586426,2.487494945526123,4.0,2.350735664367676,2.556755542755127,2.0372419357299805,2.3990161418914795,2.8735313415527344,2.8747682571411133,1.6773619651794434,2.3114876747131348,2.644010305404663,2.5825092792510986,2.3948092460632324,2.40946888923645,2.626082420349121,2.455035924911499
3.744065046310425,3.392233371734619,3.4966750144958496,4.055060386657715,3.373997688293457,3.6700363159179688,3.5848307609558105,3.4523849487304688,3.4944398403167725,3.541353225708008,3.2413463592529297,3.472806453704834,3.6171364784240723,3.382054567337036,2.940401554107666,3.588994026184082,3.858219623565674,3.638889789581299,3.007659435272217,3.492147445678711,3.45379376411438,3.0284953117370605,3.4133951663970947,3.3384318351745605,3.9830031394958496,4.1244120597839355,3.912489414215088,3.730221748352051,3.7432126998901367,3.4987804889678955,2.955674648284912,3.3530516624450684,3.4115686416625977,2.547736167907715,3.9086289405822754,5.0,3.5143284797668457,3.1365716457366943,3.0,3.1660234928131104,3.7595651149749756,5.0,2.697953701019287,3.307964324951172,3.3574910163879395,5.0,3.737435817718506,3.8437538146972656,3.6061902046203613,2.981307029724121,3.3977608680725098,3.383329391479492,3.4438023567199707,3.779482126235962,3.4602177143096924,3.5097336769104004,3.4048380851745605,3.366018056869507,3.4133875370025635,3.80241060256958,3.933293342590332,3.5071887969970703,3.613990545272827,3.784980058670044,3.277416944503784,3.4479827880859375,3.231415033340454,3.774444818496704,3.4956955909729004,3.0,2.5869498252868652,3.5222272872924805,3.4508767127990723,3.725741147994995,4.116918563842773,3.52565860748291,3.0858027935028076,3.326437473297119,3.268592357635498,3.499476432800293,3.2170920372009277,3.4236631393432617,3.7979190349578857,3.452789783477783,3.3851122856140137,3.525378704071045,3.0270493030548096,2.9650626182556152,3.817835807800293,3.8471174240112305,3.3857316970825195,3.827852249145508,3.533398389816284,3.7528440952301025,3.4756011962890625,3.3055999279022217,3.759803295135498,3.326061487197876,3.7873411178588867,3.6246604919433594,3.6534478664398193,3.646261692047119,3.791285514831543,3.664215564727783,3.420092821121216,3.668914318084717,3.8419578075408936,3.447500705718994,2.9106736183166504,3.6941215991973877,3.0427706241607666,3.7078914642333984,3.7988834381103516,3.8421525955200195,3.469338893890381,3.441849708557129,3.673879623413086,3.5710561275482178,2.7117042541503906,3.6465630531311035,3.326537847518921,3.3626132011413574,3.491654872894287,3.7185168266296387,3.4572362899780273,3.9143929481506348,3.2954459190368652,3.5424375534057617,2.99041748046875,3.3620710372924805,3.8326854705810547,3.8297486305236816,2.6185412406921387,3.285973072052002,1.0,3.5540904998779297,3.363274574279785,3.373879909515381,3.603107213973999,3.4299707412719727
3.3028335571289062,2.9658384323120117,3.0582234859466553,3.6112570762634277,2.952359676361084,3.219529628753662,3.1473965644836426,3.0200181007385254,3.06746244430542,3.1074018478393555,2.798090696334839,3.0502848625183105,3.182950019836426,2.956162929534912,2.5018301010131836,3.1639175415039062,3.4159812927246094,3.191290855407715,2.555333137512207,3.049865245819092,3.0083396434783936,2.592475414276123,2.9765875339508057,2.8984341621398926,3.553218364715576,3.6953041553497314,3.4762654304504395,3.295539617538452,3.2996206283569336,3.063448429107666,2.5236973762512207,2.9259424209594727,2.959568738937378,2.1192822456359863,3.4819202423095703,3.509915351867676,3.0864477157592773,2.711313247680664,3.248654365539551,2.7403509616851807,3.321857452392578,3.396428108215332,2.256601095199585,2.8733816146850586,2.9202466011047363,3.209825038909912,3.310887336730957,3.4079079627990723,3.1706254482269287,2.528897285461426,2.956620454788208,2.9360203742980957,3.0065019130706787,3.347423553466797,3.020615339279175,3.068380355834961,2.9727907180786133,2.919732093811035,2.957385540008545,3.3755156993865967,3.482712984085083,3.071237325668335,3.1783294677734375,3.352965831756592,2.833482503890991,3.0229153633117676,2.7809054851531982,3.3330459594726562,3.0422816276550293,3.0422821044921875,2.1591222286224365,3.088371753692627,3.0200748443603516,3.292417526245117,3.6883890628814697,3.098139762878418,2.6727099418640137,2.893507957458496,2.8267433643341064,3.053457736968994,3.0,2.988809585571289,3.350342273712158,3.012744426727295,2.939617156982422,3.081810712814331,2.598517894744873,2.5220508575439453,3.3695082664489746,3.4045395851135254,2.9661335945129395,3.389407157897949,3.0887749195098877,3.329955816268921,2.0,2.867727279663086,3.3192508220672607,2.888772964477539,3.334365129470825,3.1983351707458496,3.2233545780181885,3.2172605991363525,3.3683056831359863,4.0,2.995546340942383,3.2256088256835938,3.4101295471191406,3.007719039916992,2.4718446731567383,4.0,2.6111388206481934,3.2697839736938477,3.357199192047119,3.4023873805999756,3.0417256355285645,3.006380796432495,3.24346661567688,3.129605293273926,2.2724099159240723,3.220353126525879,2.8908419609069824,2.9343349933624268,3.061842679977417,3.288933753967285,3.017296075820923,3.4761242866516113,2.864635467529297,3.0912718772888184,2.575371265411377,2.923243522644043,3.4017276763916016,3.4034314155578613,2.2030656337738037,2.8532493114471436,3.182072639465332,3.101433753967285,2.934145927429199,2.9308550357818604,3.1712465286254883,2.994379997253418
3.6976981163024902,3.3467650413513184,3.4552865028381348,4.0063395500183105,3.3220272064208984,3.618849277496338,3.53401780128479,3.393643856048584,3.4527764320373535,3.4944849014282227,3.197512626647949,3.4351229667663574,3.567092180252075,3.334608554840088,2.8843793869018555,3.544484853744507,3.810209274291992,3.5955581665039062,2.9600887298583984,3.438953161239624,3.3991613388061523,2.976375102996826,3.372128486633301,3.286703586578369,3.937631368637085,4.085143089294434,3.8648195266723633,3.6797173023223877,3.7000091075897217,3.44938588142395,2.894373655319214,3.303302764892578,3.3609514236450195,2.508120536804199,3.8625288009643555,3.8953821659088135,3.4670066833496094,3.0878872871398926,3.6293468475341797,3.113729476928711,5.0,3.797398090362549,2.6493048667907715,3.2606849670410156,3.309640645980835,3.6066792011260986,3.701936721801758,3.8001370429992676,3.563262462615967,2.928826332092285,3.3407299518585205,3.344351291656494,3.3931713104248047,3.7318789958953857,3.4133477210998535,3.4601855278015137,3.3560221195220947,3.3131744861602783,3.3622429370880127,3.7592601776123047,3.8809032440185547,3.464034080505371,3.566504955291748,3.737969398498535,3.2338485717773438,3.4071969985961914,3.183678388595581,3.7264819145202637,3.440617561340332,3.426734447479248,2.536665916442871,3.478801727294922,3.403770923614502,3.681727886199951,4.0701398849487305,3.4837534427642822,3.0244386196136475,3.2805697917938232,3.2137885093688965,3.4441800117492676,3.1752076148986816,3.3779995441436768,3.7453463077545166,3.4017066955566406,3.3357443809509277,3.478642225265503,2.9908459186553955,2.9308295249938965,3.7694523334503174,3.796525478363037,3.3451671600341797,3.786269187927246,3.480020523071289,5.0,3.4313230514526367,3.2527341842651367,3.711308479309082,3.2852797508239746,3.738626003265381,3.571648120880127,3.6055259704589844,3.59512996673584,3.7411749362945557,3.619812488555908,3.3710243701934814,3.624547243118286,3.788097620010376,3.4042115211486816,2.8518381118774414,3.6463282108306885,2.993954658508301,3.667692184448242,3.7511515617370605,3.801205635070801,3.420351982116699,3.3976590633392334,3.6302409172058105,3.518798589706421,2.655414581298828,3.6033053398132324,3.280398368835449,3.3160862922668457,3.4427108764648438,3.6756417751312256,3.414696216583252,3.8718948364257812,3.2557854652404785,3.4886107444763184,2.9414772987365723,3.3109381198883057,3.7876341342926025,3.7845311164855957,2.5712945461273193,3.2381443977355957,3.591376781463623,3.50669002532959,3.3149356842041016,3.3210980892181396,3.552610397338867,3.3798022270202637
3.4376120567321777,3.0871663093566895,3.185157060623169,3.7354750633239746,3.071718454360962,3.350856304168701,3.285710573196411,3.1552038192749023,3.188915252685547,3.241204261779785,2.9415271282196045,3.170827865600586,3.3111629486083984,3.079252004623413,2.630377769470215,3.2902610301971436,3.55332612991333,3.3245890140533447,2.6930391788482666,3.1878578662872314,3.1369166374206543,2.7227799892425537,3.1177797317504883,3.037428379058838,3.6778767108917236,3.8290562629699707,3.604532241821289,3.4329824447631836,3.4299964904785156,3.196277379989624,2.6732287406921387,3.0527942180633545,3.104335308074951,2.2414798736572266,3.60990047454834,3.6383070945739746,3.2122788429260254,2.830754280090332,3.3772058486938477,2.8613271713256836,3.4522438049316406,3.5313000679016113,2.398103713989258,3.009096622467041,3.056598663330078,3.345512628555298,3.4258668422698975,5.0,3.3073596954345703,2.65126895904541,3.0953001976013184,3.076284408569336,3.1421875953674316,3.477721691131592,3.1370937824249268,3.199683666229248,3.102132797241211,3.067397117614746,3.0992724895477295,3.500960350036621,3.6350879669189453,3.2033374309539795,3.298506498336792,3.4897537231445312,2.9661977291107178,3.158414840698242,2.920151948928833,3.4747140407562256,3.175365686416626,3.1562843322753906,2.278898000717163,3.2217655181884766,3.1554110050201416,3.4419078826904297,3.8157920837402344,3.217003345489502,2.7817933559417725,3.0247254371643066,2.959047794342041,3.190286159515381,2.9082913398742676,3.1112473011016846,3.486962080001831,3.129040002822876,3.090212106704712,3.2143359184265137,2.735832691192627,2.654794454574585,3.519118309020996,3.536564826965332,3.074556589126587,3.512422561645508,3.2156243324279785,3.4542882442474365,3.1808743476867676,3.0098624229431152,3.4417076110839844,3.0085744857788086,5.0,3.3303141593933105,5.0,3.348344087600708,3.5004165172576904,3.36551833152771,3.1103415489196777,3.370114326477051,3.55080246925354,3.144801378250122,2.6031241416931152,3.390872001647949,2.738502025604248,3.4009251594543457,4.0,3.5266616344451904,3.165438413619995,3.1436030864715576,3.3772382736206055,3.2522103786468506,2.4191629886627197,3.3516273498535156,3.0170207023620605,3.04717755317688,3.1976656913757324,3.424356460571289,3.15261173248291,3.6061577796936035,2.9935877323150635,3.2251975536346436,2.6895875930786133,3.0720443725585938,3.5367910861968994,3.5325675010681152,2.3220057487487793,2.9734718799591064,3.3150172233581543,3.246767282485962,3.062978982925415,3.079796552658081,3.3080902099609375,3.1325860023498535
3.574514150619507,3.2281386852264404,3.3284387588500977,5.0,3.2059645652770996,3.5027170181274414,3.4160032272338867,3.288926839828491,3.325986385345459,3.375004768371582,3.085069179534912,3.3064064979553223,3.4531617164611816,3.2145028114318848,2.781724452972412,3.4242630004882812,3.6849169731140137,3.480618953704834,2.839911937713623,3.32515549659729,3.274092435836792,2.8597583770751953,3.250065326690674,3.1723568439483643,3.811483144760132,3.963083267211914,3.7451367378234863,3.5617828369140625,3.5776119232177734,3.3316760063171387,2.799403190612793,3.1814002990722656,3.2589125633239746,2.397534132003784,3.737445116043091,3.7719061374664307,3.35166072845459,2.973219633102417,3.5090136528015137,2.9971370697021484,3.588993549346924,3.678675651550293,2.5248546600341797,3.146815538406372,3.198676109313965,3.4842255115509033,3.5755367279052734,4.0,3.4405651092529297,2.812366008758545,3.222850799560547,3.2184500694274902,3.277357816696167,5.0,3.294786214828491,3.3455235958099365,3.238426685333252,3.2034924030303955,3.2459802627563477,3.6333138942718506,3.7763242721557617,3.3435959815979004,3.441843032836914,3.6145858764648438,3.123499870300293,3.287355422973633,3.071657657623291,3.610051393508911,3.322968006134033,3.301805019378662,2.4372129440307617,3.3572447299957275,3.2886509895324707,3.558065891265869,3.9517312049865723,3.36000919342041,2.937440872192383,3.1620044708251953,3.101144313812256,3.3341727256774902,3.061084747314453,3.2583882808685303,3.6303482055664062,3.2854785919189453,3.228714942932129,3.359922409057617,2.883800745010376,2.800511360168457,3.6549911499023438,3.681375026702881,3.2199831008911133,3.661060333251953,3.358718156814575,3.5819523334503174,3.3147454261779785,3.1394193172454834,3.5977237224578857,3.0,3.617135763168335,3.447092294692993,3.4838695526123047,3.475525379180908,3.6222589015960693,3.495640516281128,3.257436752319336,3.4992177486419678,3.6833810806274414,3.2813525199890137,2.7396719455718994,3.5336811542510986,2.8713979721069336,3.5481677055358887,5.0,3.6834464073181152,3.310791492462158,3.2718935012817383,3.51072359085083,3.403714179992676,2.552887439727783,3.4842042922973633,3.161658525466919,3.1952431201934814,3.3302316665649414,3.5513322353363037,3.290956735610962,3.7410876750946045,3.139047145843506,3.373904228210449,2.8303956985473633,3.196216583251953,3.6638782024383545,3.6581532955169678,2.47100567817688,3.121481418609619,3.4682259559631348,3.3830175399780273,3.1952013969421387,3.2187838554382324,3.437441825866699,3.259549617767334
